Date,Location,Season,pH,Dissolved_Oxygen_mg_L,Turbidity_NTU,Conductivity_uS_cm,Temperature_C,Hardness_mg_L,Chloride_mg_L,Ammonia_mg_L,Nitrate_mg_L,Phosphate_mg_L,Iron_mg_L,Manganese_mg_L,Sulfate_mg_L,Total_Coliform_CFU_100mL,E_Coli_CFU_100mL,BOD_mg_L,COD_mg_L,WQI,Potability,DO_pH_Interaction,Hardness_Conductivity_Ratio,Pollutant_Index,Redox_Indicator,Ion_Balance,Microbial_Load,E_Coli_Ratio,Organic_Load,BOD_COD_Ratio,Metal_Index,Nutrient_Index,Turbidity_Log,Suspended_Matter_Index,pH_rolling_7d,pH_rolling_30d,pH_rolling_std,Dissolved_Oxygen_mg_L_rolling_7d,Dissolved_Oxygen_mg_L_rolling_30d,Dissolved_Oxygen_mg_L_rolling_std,Turbidity_NTU_rolling_7d,Turbidity_NTU_rolling_30d,Turbidity_NTU_rolling_std,WQI_rolling_7d,WQI_rolling_30d,WQI_rolling_std,Year,Month,Day,DayOfWeek,Quarter,Week,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Location_encoded,Season_encoded
2020-01-02 20:00:00,Pond_F,Winter,7.28570062768383,8.69733197458346,0.0859794753622224,488.1046528979208,21.180576168700178,86.2425945369236,35.131303177219834,0.1383811222374633,3.702558984279784,0.0392700269032799,0.0479013581679296,0.0308735319803524,19.142000871891987,1,0,1.973252514994153,8.616451238897099,85.82329296343272,POTABLE,0.7099184061618846,0.17632748743227142,1.2934033778068423,7.638361599194335,0.6220964006995663,0.6931471805599453,0.0,5.294851876945626,0.22638255649139968,0.028494363878116834,1.9204700532586236,0.08248232203501196,0.0910547413427216,7.157988295739043,7.110794860849463,0.11885546504029307,9.350898527523029,9.197201449207457,0.38790862619692734,0.47949186663097276,0.4428904301301426,0.2524404394445392,86.28353446950044,86.28718013565656,0.39957277529358814,2020,1,2,3,1,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,5,0
2020-01-03 00:00:00,River_A,Winter,6.956497504898246,9.992507399515848,0.772681287518147,411.65869072141953,25.06109074551472,63.20949758389656,18.366140577765456,0.1430679876948265,4.248639596967699,0.1298854008629329,0.0383155688985533,0.0366331029628288,44.03713795070051,0,0,0.7424430711419207,11.289879319689554,86.54910887527836,POTABLE,0.01891049130102123,0.15317621803479345,1.5071976618418195,8.7892751604327,0.9718699082940093,0.0,0.0,6.016161195415737,0.06518445457613127,0.02650503278957131,2.195853792331263,0.5724932520604946,0.9682117931926715,7.124538479967198,7.0989258334686,0.1393194753537094,9.374125391584213,9.25837883000041,0.42451211179827053,0.4925134110687163,0.4682589576215276,0.2665553617061761,86.29796412634532,86.30732850024286,0.4082361331207208,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0
2020-01-03 04:00:00,Lake_B,Winter,7.163857435795754,8.018394103233259,0.0901625188641653,432.7003538216112,18.04049267076975,61.2565635992249,26.462013680997583,0.1414600875616117,3.2946101715627427,0.0413977033244783,0.0598525454943275,0.017117472624904,23.01598792637071,2,0,1.5814098863781938,7.1564255429667245,86.1711279861117,POTABLE,0.21528794217114516,0.1412416731032247,1.1591559874829442,7.1446105602987675,0.7947435378200717,1.0986122886681098,0.0,4.36891771467246,0.21793235209461664,0.03112609464426465,1.7180351295621772,0.08632678500215167,0.08132881303735569,7.110435212513342,7.103563805063397,0.12751314717524193,9.235668664513424,9.169808492374186,0.6627807557067681,0.4449710658762007,0.4412520691388589,0.30755407610345437,86.27210779949569,86.29759989209062,0.40996237558070303,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0
2020-01-03 08:00:00,Spring_C,Winter,7.125524138332939,9.01762815367752,0.5127027683668574,350.09236372111684,22.71896678048435,118.52250007925063,24.60226458878365,0.1821587696665252,2.228532391001101,0.0590109770772545,0.0551572353421395,0.0300677217898929,44.56670260287612,0,0,1.2487900698271286,9.004029394464283,86.51659145989495,POTABLE,0.14208453837984739,0.33758210752027806,0.8232340459149601,7.99234620724838,0.5787108464581696,0.0,0.0,5.126409732145706,0.13716894088528064,0.03141014368091367,1.205345580333813,0.4138979636675424,0.5824038581394497,7.105607335147601,7.105027827281367,0.12598444418194232,9.182534134170297,9.159663136461074,0.6632951978732198,0.4174186623826012,0.4460154490873921,0.2883571584785992,86.24357025768005,86.31219932994425,0.3797217196849643,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,0
2020-01-03 12:00:00,Well_D,Winter,7.261132408583785,8.087207543508868,0.7956949035298995,393.9889027981886,20.236482734374068,111.84458155863813,32.43156321692241,0.1910836509345511,1.7206764928855174,0.0873870953569685,0.0500604728419586,0.0394099475114813,13.013850240245128,0,0,1.0776465929028878,10.957956700618,87.54778603530536,POTABLE,0.5514677726507123,0.28315879450360865,0.6663824130590122,6.883647214156779,0.40272570317035966,0.0,0.0,6.017801646760444,0.09745440519247656,0.03185590566919337,0.9558800719100342,0.5853920799093789,0.8051033088556124,7.134874154491605,7.114784363612768,0.13600858075274586,8.96127385012228,9.092634661901561,0.7406250275441733,0.4325211970622281,0.4678704149900488,0.30716642578327497,86.38440546906331,86.38942349902932,0.6226167084410561,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,0
2020-01-03 16:00:00,Canal_E,Winter,6.990153203093767,8.338985493372185,0.4498729973420966,487.23095483215616,23.568238373399783,89.90428190625555,12.915294813123056,0.1268513730728422,4.9512638655108905,0.0296117621331133,0.0462830756654615,0.0363211921578386,39.63074471016817,0,0,0.7049319971630432,9.96237697837083,86.7302532479981,POTABLE,0.0008085431077037094,0.18414293689584432,1.7025756669056153,7.272254595818797,0.5780370123541484,0.0,0.0,5.333654487766937,0.0700562102451837,0.029416628345297624,2.5390576192918664,0.3714759645564933,0.530135701955719,7.14087809240455,7.107453118876356,0.12702153268103206,8.810756271221226,9.048302357870421,0.745403355796536,0.4149753729624834,0.4668117433636987,0.30127645749557447,86.42457261031437,86.40947230779219,0.6364017427141657,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,4,0
2020-01-03 20:00:00,Pond_F,Winter,7.1316919861447445,8.593020287295596,0.3416268765925584,351.2413887188916,22.892109686925444,55.71159262801682,10.155545883219602,0.1292999388402408,1.051942372209007,0.0199317283799898,0.0377748679049721,0.0115230559311819,45.4646859580264,2,0,1.063374428959916,5.6578735788860826,86.38674360953732,POTABLE,0.1490268536304144,0.15816310749466694,0.40039134647641256,7.920895486510997,0.9807559488951532,1.0986122886681098,0.0,3.3606240039229993,0.18468179517856598,0.01974665454723431,0.5906211555246239,0.2938829645645405,0.39102799654792947,7.130651043504723,7.1087997226134885,0.12400597536914318,8.677867850740963,9.023008909505153,0.6769931858496717,0.43553154679656375,0.4598570285430798,0.2886269706240183,86.53212916822265,86.40820960233359,0.5362290140185225,2020,1,3,4,1,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,5,0
2020-01-04 00:00:00,River_A,Winter,7.146968084597704,8.071884547593484,0.3778224343246436,408.52892694151535,20.292330017026277,91.35832823983075,10.915007498171484,0.0170961558623507,4.1307427472323255,0.0604266897975768,0.0188942358856319,0.0256672978016441,40.799742123944434,0,0,1.1858977424205928,10.89416152508387,86.71970259485255,POTABLE,0.17434962188278105,0.2230815022570496,1.402755197630751,6.863878620843038,0.5599359647115532,0.0,0.0,6.040029633752232,0.10786613783278448,0.01593582697995451,2.0739194515473383,0.3205043067593359,0.38334487625759517,7.110832108778134,7.110808583770552,0.10467507871468609,8.588518218313823,8.972949732562434,0.7142445958252963,0.4772233980769096,0.45553941832105677,0.2479278748633589,86.6601876869969,86.42460397036089,0.43649961214067595,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0
2020-01-04 04:00:00,Lake_B,Winter,6.916628020396924,8.822707810113357,0.5626146465060832,327.67061848356025,19.06196337794376,117.86758069799112,31.43785312539856,0.0178028281858964,2.0542224170794934,0.0706929032613038,0.062082985009938,0.0175258158203998,17.3733469732548,1,0,1.7539701807683088,9.871819442655886,86.71387538795548,POTABLE,0.06132564487156171,0.358619158724365,0.7142393828422312,7.660128847770938,0.4106350933705701,0.6931471805599453,0.0,5.8128948117120975,0.17589269349036246,0.03225465566361995,1.036012622632695,0.4463604737005898,0.5362269893796865,7.105136468135088,7.101099555601872,0.11504362097079107,8.421403991256325,8.96543763643998,0.39771033130775985,0.44721387793232914,0.46089317973030813,0.2169875912679627,86.6837257602365,86.43906754124063,0.43394643466914046,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0
2020-01-04 08:00:00,Spring_C,Winter,7.045371766648562,8.346588640141691,0.133585263710158,350.0485796329191,22.393813317648963,100.02171458900436,29.80592130153194,0.0631874404197291,4.778839875249651,0.1133055683374075,0.048804783675798,0.0283516223870305,26.7840024971116,1,0,1.0339590179768925,10.304922773250585,86.09387620734947,POTABLE,0.01718226407769383,0.2849227155215784,1.6517776280022627,7.212700461018944,0.5601758397080605,0.6931471805599453,0.0,5.6694408956137385,0.09937209919856763,0.02822109761161943,2.42101365783469,0.12538540975987228,0.14957417287570923,7.088209943971203,7.098445851366,0.11367228137303413,8.468288925100385,8.935968636616252,0.3598226492641146,0.4534171271960424,0.4453070884912534,0.20538969510101884,86.67268979184189,86.42262985867438,0.44984636595672556,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2,0
2020-01-04 12:00:00,Well_D,Winter,6.808636093177854,8.232145281013832,0.0463420871971846,308.14576046379403,24.84368467208806,99.25605015660166,24.225214872619755,0.0285884905236902,2.5089177880724787,0.0762860479092791,0.022124130893701,0.0230155494771391,25.94018937589494,1,0,1.923718597387079,11.206762711086332,85.97661153388745,POTABLE,0.30146235248719117,0.3210655388179782,0.8712641088351494,6.919097150166491,0.5003728370522824,0.6931471805599453,0.0,6.565240654236706,0.1701387608940324,0.01596239867263261,1.2687531392980844,0.045300355385303234,0.05756541006866317,7.042940223234764,7.085272680539266,0.15272637894448832,8.35607708614843,8.90397666590705,0.27162590344153364,0.38679417274323197,0.4271723157051593,0.25305945798139523,86.59554980241225,86.4023562984568,0.5216439916205097,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,3,0
2020-01-04 16:00:00,Canal_E,Winter,6.956536174005028,8.030609080580769,0.7474146833827916,400.20797678305183,22.3150195872005,97.87746385786988,28.47553493169741,0.1893394048665438,4.72683282591332,0.1314078506977005,0.0545482518212207,0.0340284788404719,37.08673369531927,2,0,1.4649323276635298,8.207770233440616,87.4795248264752,POTABLE,0.01517065710273834,0.24395692389435192,1.6825266938258547,7.063338824470354,0.6630658399699481,1.0986122886681098,0.0,4.836351280552073,0.1763327928553985,0.03214595289047967,2.458086115389932,0.5581373718354452,0.8339286649724127,6.999426475437798,7.079675441124733,0.12010813683060856,8.347991591444416,8.866004162197212,0.28162171839759903,0.37989699843650226,0.4410958969085347,0.2403985869360749,86.58579820115078,86.44918971271846,0.5011099459874315,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,4,0
2020-01-04 20:00:00,Pond_F,Winter,7.127370073589561,9.88292961755305,0.3150210838626117,492.2381127647829,25.24280513564851,63.70537943525075,12.080839026254964,0.029147820261711,0.1892869456925937,0.0232220145058299,0.0578104741391449,0.0121356594538068,22.75902521175045,1,0,1.522420503459185,7.38437198624968,85.68857735894869,POTABLE,0.1603321077675115,0.12915745516533267,0.0805522601533782,8.992250368582162,0.5384384504362408,0.6931471805599453,0.0,4.453396244854432,0.2034132598240951,0.02953525499539284,0.10921738297715235,0.27385269885679325,0.3976007916782347,7.019028885508625,7.0816627174774345,0.12919596005131095,8.568555037755969,8.908376056170372,0.6443705909502278,0.36063243936800443,0.43584277969828783,0.23925692773718066,86.43698735985801,86.41749753131138,0.5966283574559511,2020,1,4,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5,0
2020-01-05 00:00:00,River_A,Winter,6.956416716941542,8.992074908586812,0.5573833833666322,369.6673208906395,25.49318521484566,52.74304286729524,22.538380951467364,0.193840304788847,2.785062227915628,0.0692859319231365,0.049796419862497,0.0272777372577425,39.26591021198561,1,0,0.8750246738241569,9.06380808640737,86.61872931243985,POTABLE,0.01708046932793869,0.1422921306916516,1.0160628215425371,7.998191632563659,1.1499961272394446,0.6931471805599453,0.0,4.969416380115764,0.09548701430381074,0.028389075280046194,1.4894512663522375,0.44300709463332233,0.7104738913921439,6.993989561336739,7.076652877456,0.12040771824950666,8.62556284079757,8.91172401026703,0.6642416799365275,0.3914547974785864,0.44070440384502163,0.2500542817912636,86.47012817455838,86.42554680255652,0.5998068979836286,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0
2020-01-05 04:00:00,Lake_B,Winter,7.320269964325833,9.123733384287547,0.1984915192343687,435.9689559800492,23.919270083579,66.67653066827856,21.331866585288846,0.111522219970807,2.533149834347081,0.0645465320706884,0.0308344622156517,0.0129995466148559,12.139411869894756,0,0,1.8580729646288956,5.639006737502935,85.83511634632497,POTABLE,0.9358473363160489,0.15258871312433195,0.9030728621295254,8.374025414074364,0.49457733906670703,0.0,0.0,3.7485398510659156,0.3237621159227547,0.016731349858277005,1.322336027158944,0.1810636987173858,0.23738861289333904,7.018746972726473,7.086022765412531,0.16620974627905707,8.775826960325293,8.919878216960127,0.6365088576109287,0.36583609532283284,0.4313885236676888,0.26064587188285626,86.34375871048302,86.40283793885531,0.6308430641859044,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0
2020-01-05 08:00:00,Spring_C,Winter,6.991588182554249,9.90012393410161,0.7609796460806694,414.6875776246573,23.054697697358392,81.39118653848239,18.796323150941937,0.072446263620284,3.3953404347774887,0.1153324341212751,0.0654105330608094,0.0336885442838366,13.648244121947616,1,0,1.9613723128016152,11.971518694212303,86.57189732511054,POTABLE,0.0007005196295448507,0.19579893872117124,1.1943730441730158,8.506834833400218,0.39378686769774457,0.6931471805599453,0.0,6.966445503506959,0.16247933358559072,0.03678809539532884,1.7338933491988864,0.5658702712875169,0.8772077847116305,7.029455567320375,7.082525188269631,0.1608626121987275,8.929743549466473,8.956183613891293,0.7666892907363415,0.3941739524049166,0.44359560227557693,0.29422582360865424,86.3234761300766,86.4090993976055,0.6191336717346905,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,0
2020-01-05 12:00:00,Well_D,Winter,6.83352269280641,9.474071113582015,0.4412734584303412,441.1662967757389,25.74921555179308,98.16210071225274,35.10891622712121,0.1747050540090598,4.208555742443527,0.0696528065065717,0.0255803492299721,0.0218995480586275,45.67587635107107,1,0,0.6220231709628496,5.593863998596343,86.14551136006968,POTABLE,0.26257098005115537,0.22200267507507318,1.4843045343197192,8.852482396626096,0.8146740740458143,0.6931471805599453,0.0,3.1079435847795964,0.1092444728423776,0.01683704599907203,2.1916303982262932,0.3655270689164367,0.5681222699204029,6.999191413914354,7.073632242003088,0.17653404443381396,9.090812474243663,8.974679596023105,0.7417878481820093,0.43812940879351414,0.44351266856681854,0.27086292210791213,86.33085258046519,86.39968553912207,0.616243116467173,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0
2020-01-05 16:00:00,Canal_E,Winter,7.3919837471007055,8.748541591512241,0.3028072961828438,462.5599134515005,25.57798861907087,119.02007446760096,32.60134555776825,0.0814893212508739,0.509153511823477,0.1188005682298411,0.0490882974815063,0.0227266602774092,46.25417540378944,2,0,1.151677766732407,6.775775217111971,86.23134379660956,POTABLE,1.344224421123402,0.25675230108104097,0.236481133768064,7.955796293127803,0.6570194303857434,1.0986122886681098,0.0,3.963726491922189,0.16749787920148815,0.02704700555051163,0.2953214165371755,0.26452139479023085,0.38726007877682,7.08252679304619,7.084609880109903,0.20669889610599237,9.164583375743435,8.966881733798592,0.6637319058855644,0.4747672957914655,0.4386607591742677,0.22196800103058692,86.36724290371123,86.39388065144925,0.5991214347082636,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,4,0
2020-01-05 20:00:00,Pond_F,Winter,7.04312125206885,9.14294605041002,0.595369350119428,453.4389706217144,24.582322815013544,102.09481598603084,30.43118281290727,0.0551262295455692,2.061092175072922,0.0768800847232318,0.0158023925185347,0.0258511036389162,27.45343326426224,1,0,0.5182317120347245,11.789151786953472,86.61926567503384,POTABLE,0.017000781364051944,0.22466122534860009,0.7310328297805743,7.9122077005112,0.5614697065370656,0.6931471805599453,0.0,6.153691749494098,0.04358861938354633,0.015149217542993995,1.0581092023092455,0.46710527690219467,0.7317780779400301,7.09489608991245,7.083226925841868,0.2003974242795203,9.323488657147612,8.972750544352305,0.44366926681441377,0.4530465338966993,0.4438843788724397,0.19686055892255902,86.2443487392196,86.40139348556872,0.3817290778061201,2020,1,5,6,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,0
